Year,State,Mortality,Stratification,Medicaid_Spending
2019,New Jersey,4830.0,"White, non-Hispanic",29107
2019,New Jersey,2801.0,Male,29107
2019,New Jersey,647.0,"Black, non-Hispanic",29107
2019,New Jersey,3117.0,Female,29107
2019,New Jersey,101.0,Asian or Pacific Islander,29107
2019,New Jersey,5918.0,Overall,29107
2020,New Jersey,3334.0,Female,29492
2020,New Jersey,3009.0,Male,29492
2020,New Jersey,107.0,Asian or Pacific Islander,29492
2020,New Jersey,752.0,"Black, non-Hispanic",29492
2020,New Jersey,6343.0,Overall,29492
2020,New Jersey,352.0,Hispanic,29492
2020,New Jersey,5124.0,"White, non-Hispanic",29492
2011,New Mexico,842.0,Female,5902
2011,New Mexico,1332.0,"White, non-Hispanic",5902
2011,New Mexico,417.0,Hispanic,5902
2011,New Mexico,960.0,Male,5902
2011,New Mexico,24.0,American Indian or Alaska Native,5902
2011,New Mexico,1802.0,Overall,5902
2012,New Mexico,1796.0,Overall,5972
2012,New Mexico,1321.0,"White, non-Hispanic",5972
2012,New Mexico,410.0,Hispanic,5972
2012,New Mexico,24.0,"Black, non-Hispanic",5972
2012,New Mexico,978.0,Male,5972
2012,New Mexico,31.0,American Indian or Alaska Native,5972
2012,New Mexico,818.0,Female,5972
2013,New Mexico,22.0,"Black, non-Hispanic",6053
2013,New Mexico,938.0,Male,6053
2013,New Mexico,39.0,American Indian or Alaska Native,6053
2013,New Mexico,1860.0,Overall,6053
2013,New Mexico,398.0,Hispanic,6053
2013,New Mexico,922.0,Female,6053
2013,New Mexico,1388.0,"White, non-Hispanic",6053
2014,New Mexico,1902.0,Overall,7615
2014,New Mexico,21.0,"Black, non-Hispanic",7615
2014,New Mexico,980.0,Male,7615
2014,New Mexico,437.0,Hispanic,7615
2014,New Mexico,38.0,American Indian or Alaska Native,7615
2014,New Mexico,1386.0,"White, non-Hispanic",7615
2014,New Mexico,922.0,Female,7615
2015,New Mexico,475.0,Hispanic,8917
2015,New Mexico,911.0,Female,8917
2015,New Mexico,1352.0,"White, non-Hispanic",8917
2015,New Mexico,24.0,"Black, non-Hispanic",8917
2015,New Mexico,1001.0,Male,8917
2015,New Mexico,1912.0,Overall,8917
2015,New Mexico,37.0,American Indian or Alaska Native,8917
2016,New Mexico,29.0,"Black, non-Hispanic",8913
2016,New Mexico,1358.0,"White, non-Hispanic",8913
2016,New Mexico,39.0,American Indian or Alaska Native,8913
2016,New Mexico,474.0,Hispanic,8913
2016,New Mexico,1054.0,Male,8913
2016,New Mexico,865.0,Female,8913
2016,New Mexico,1919.0,Overall,8913
2017,New Mexico,1926.0,Overall,8905
2017,New Mexico,34.0,"Black, non-Hispanic",8905
2017,New Mexico,861.0,Female,8905
2017,New Mexico,1065.0,Male,8905
2017,New Mexico,38.0,American Indian or Alaska Native,8905
2017,New Mexico,507.0,Hispanic,8905
2017,New Mexico,1324.0,"White, non-Hispanic",8905
2018,New Mexico,2084.0,Overall,9034
2018,New Mexico,35.0,American Indian or Alaska Native,9034
2018,New Mexico,494.0,Hispanic,9034
2018,New Mexico,1500.0,"White, non-Hispanic",9034
2018,New Mexico,34.0,"Black, non-Hispanic",9034
2018,New Mexico,967.0,Female,9034
2018,New Mexico,1117.0,Male,9034
2019,New Mexico,36.0,"Black, non-Hispanic",9416
2019,New Mexico,974.0,Female,9416
2019,New Mexico,2077.0,Overall,9416
2019,New Mexico,43.0,American Indian or Alaska Native,9416
2019,New Mexico,1103.0,Male,9416
2019,New Mexico,531.0,Hispanic,9416
2019,New Mexico,1439.0,"White, non-Hispanic",9416
2020,New Mexico,1327.0,Male,10469
2020,New Mexico,667.0,Hispanic,10469
2020,New Mexico,55.0,American Indian or Alaska Native,10469
2020,New Mexico,44.0,"Black, non-Hispanic",10469
2020,New Mexico,1116.0,Female,10469
2020,New Mexico,1649.0,"White, non-Hispanic",10469
2020,New Mexico,2443.0,Overall,10469
2011,New York,11500.0,"White, non-Hispanic",100988
2011,New York,612.0,Hispanic,100988
2011,New York,6453.0,Male,100988
2011,New York,6970.0,Female,100988
2011,New York,977.0,"Black, non-Hispanic",100988
2011,New York,21.0,American Indian or Alaska Native,100988
2011,New York,182.0,Asian or Pacific Islander,100988
2011,New York,13423.0,Overall,100988
2012,New York,6367.0,Male,98360
2012,New York,7045.0,Female,98360
2012,New York,632.0,Hispanic,98360
2012,New York,191.0,Asian or Pacific Islander,98360
2012,New York,1033.0,"Black, non-Hispanic",98360
2012,New York,11413.0,"White, non-Hispanic",98360
2012,New York,13412.0,Overall,98360
2013,New York,1129.0,"Black, non-Hispanic",98826
2013,New York,6302.0,Male,98826
2013,New York,24.0,American Indian or Alaska Native,98826
2013,New York,187.0,Asian or Pacific Islander,98826
2013,New York,11189.0,"White, non-Hispanic",98826
2013,New York,598.0,Hispanic,98826
2013,New York,6952.0,Female,98826
2013,New York,13254.0,Overall,98826
2014,New York,10521.0,"White, non-Hispanic",106713
2014,New York,226.0,Asian or Pacific Islander,106713
2014,New York,22.0,American Indian or Alaska Native,106713
2014,New York,12572.0,Overall,106713
2014,New York,646.0,Hispanic,106713
2014,New York,6138.0,Male,106713
2014,New York,1008.0,"Black, non-Hispanic",106713
2014,New York,6434.0,Female,106713
2015,New York,6198.0,Male,111828
2015,New York,1065.0,"Black, non-Hispanic",111828
2015,New York,6887.0,Female,111828
2015,New York,10937.0,"White, non-Hispanic",111828
2015,New York,220.0,Asian or Pacific Islander,111828
2015,New York,13085.0,Overall,111828
2015,New York,20.0,American Indian or Alaska Native,111828
2015,New York,675.0,Hispanic,111828
2016,New York,698.0,Hispanic,114453
2016,New York,6291.0,Male,114453
2016,New York,1153.0,"Black, non-Hispanic",114453
2016,New York,13019.0,Overall,114453
2016,New York,6728.0,Female,114453
2016,New York,23.0,American Indian or Alaska Native,114453
2016,New York,10747.0,"White, non-Hispanic",114453
2016,New York,232.0,Asian or Pacific Islander,114453
2017,New York,6587.0,Male,130377
2017,New York,24.0,American Indian or Alaska Native,130377
2017,New York,244.0,Asian or Pacific Islander,130377
2017,New York,1170.0,"Black, non-Hispanic",130377
2017,New York,11038.0,"White, non-Hispanic",130377
2017,New York,6848.0,Female,130377
2017,New York,13435.0,Overall,130377
2017,New York,755.0,Hispanic,130377
2018,New York,1250.0,"Black, non-Hispanic",130545
2018,New York,13472.0,Overall,130545
2018,New York,237.0,Asian or Pacific Islander,130545
2018,New York,786.0,Hispanic,130545
2018,New York,11007.0,"White, non-Hispanic",130545
2018,New York,6997.0,Female,130545
2018,New York,25.0,American Indian or Alaska Native,130545
2018,New York,6475.0,Male,130545
2019,New York,1291.0,"Black, non-Hispanic",127959
2019,New York,6441.0,Male,127959
2019,New York,6847.0,Female,127959
2019,New York,244.0,Asian or Pacific Islander,127959
2019,New York,13288.0,Overall,127959
2019,New York,35.0,American Indian or Alaska Native,127959
2019,New York,783.0,Hispanic,127959
2019,New York,10780.0,"White, non-Hispanic",127959
2020,New York,1065.0,Hispanic,131000
2020,New York,11723.0,"White, non-Hispanic",131000
2020,New York,7571.0,Female,131000
2020,New York,40.0,American Indian or Alaska Native,131000
2020,New York,339.0,Asian or Pacific Islander,131000
2020,New York,7440.0,Male,131000
2020,New York,1643.0,"Black, non-Hispanic",131000
2020,New York,15011.0,Overall,131000
2011,North Carolina,7883.0,"White, non-Hispanic",21267
2011,North Carolina,9045.0,Overall,21267
2011,North Carolina,87.0,American Indian or Alaska Native,21267
2011,North Carolina,24.0,Hispanic,21267
2011,North Carolina,4506.0,Female,21267
2011,North Carolina,4539.0,Male,21267
2011,North Carolina,1037.0,"Black, non-Hispanic",21267
2012,North Carolina,74.0,American Indian or Alaska Native,21678
2012,North Carolina,4687.0,Male,21678
2012,North Carolina,1105.0,"Black, non-Hispanic",21678
2012,North Carolina,8046.0,"White, non-Hispanic",21678
2012,North Carolina,4583.0,Female,21678
2012,North Carolina,30.0,Hispanic,21678
2012,North Carolina,9270.0,Overall,21678
2013,North Carolina,24.0,Hispanic,22306
2013,North Carolina,4839.0,Male,22306
2013,North Carolina,9565.0,Overall,22306
2013,North Carolina,4726.0,Female,22306
2013,North Carolina,1120.0,"Black, non-Hispanic",22306
2013,North Carolina,91.0,American Indian or Alaska Native,22306
2013,North Carolina,23.0,Asian or Pacific Islander,22306
2013,North Carolina,8304.0,"White, non-Hispanic",22306
2014,North Carolina,23.0,Asian or Pacific Islander,22968
2014,North Carolina,1126.0,"Black, non-Hispanic",22968
2014,North Carolina,89.0,American Indian or Alaska Native,22968
2014,North Carolina,8338.0,"White, non-Hispanic",22968
2014,North Carolina,4724.0,Female,22968
2014,North Carolina,9629.0,Overall,22968
2014,North Carolina,4905.0,Male,22968
2014,North Carolina,32.0,Hispanic,22968
2015,North Carolina,8438.0,"White, non-Hispanic",23908
2015,North Carolina,25.0,Hispanic,23908
2015,North Carolina,20.0,Asian or Pacific Islander,23908
2015,North Carolina,9733.0,Overall,23908
2015,North Carolina,4854.0,Female,23908
2015,North Carolina,1136.0,"Black, non-Hispanic",23908
2015,North Carolina,100.0,American Indian or Alaska Native,23908
2015,North Carolina,4879.0,Male,23908
2016,North Carolina,99.0,American Indian or Alaska Native,22060
2016,North Carolina,5046.0,Male,22060
2016,North Carolina,48.0,Hispanic,22060
2016,North Carolina,1221.0,"Black, non-Hispanic",22060
2016,North Carolina,8554.0,"White, non-Hispanic",22060
2016,North Carolina,4921.0,Female,22060
2016,North Carolina,9967.0,Overall,22060
2016,North Carolina,23.0,Asian or Pacific Islander,22060
2017,North Carolina,1262.0,"Black, non-Hispanic",25304
2017,North Carolina,5109.0,Female,25304
2017,North Carolina,8754.0,"White, non-Hispanic",25304
2017,North Carolina,106.0,American Indian or Alaska Native,25304
2017,North Carolina,10211.0,Overall,25304
2017,North Carolina,41.0,Hispanic,25304
2017,North Carolina,28.0,Asian or Pacific Islander,25304
2017,North Carolina,5102.0,Male,25304
2018,North Carolina,10155.0,Overall,26391
2018,North Carolina,129.0,American Indian or Alaska Native,26391
2018,North Carolina,44.0,Hispanic,26391
2018,North Carolina,8626.0,"White, non-Hispanic",26391
2018,North Carolina,4978.0,Female,26391
2018,North Carolina,5177.0,Male,26391
2018,North Carolina,31.0,Asian or Pacific Islander,26391
2018,North Carolina,1312.0,"Black, non-Hispanic",26391
2019,North Carolina,29.0,Asian or Pacific Islander,26318
2019,North Carolina,5225.0,Male,26318
2019,North Carolina,119.0,American Indian or Alaska Native,26318
2019,North Carolina,10405.0,Overall,26318
2019,North Carolina,52.0,Hispanic,26318
2019,North Carolina,8851.0,"White, non-Hispanic",26318
2019,North Carolina,1347.0,"Black, non-Hispanic",26318
2019,North Carolina,5180.0,Female,26318
2020,North Carolina,5485.0,Male,28245
2020,North Carolina,10836.0,Overall,28245
2020,North Carolina,136.0,American Indian or Alaska Native,28245
2020,North Carolina,5351.0,Female,28245
2020,North Carolina,36.0,Asian or Pacific Islander,28245
2020,North Carolina,1505.0,"Black, non-Hispanic",28245
2020,North Carolina,67.0,Hispanic,28245
2020,North Carolina,9082.0,"White, non-Hispanic",28245
2011,North Dakota,419.0,Male,1375
2011,North Dakota,27.0,American Indian or Alaska Native,1375
2011,North Dakota,756.0,Overall,1375
2011,North Dakota,337.0,Female,1375
2011,North Dakota,729.0,"White, non-Hispanic",1375
2012,North Dakota,23.0,American Indian or Alaska Native,1477
2012,North Dakota,394.0,Male,1477
2012,North Dakota,333.0,Female,1477
2012,North Dakota,700.0,"White, non-Hispanic",1477
2012,North Dakota,727.0,Overall,1477
2013,North Dakota,712.0,Overall,1557
2013,North Dakota,314.0,Female,1557
2013,North Dakota,685.0,"White, non-Hispanic",1557
2013,North Dakota,398.0,Male,1557
2013,North Dakota,22.0,American Indian or Alaska Native,1557
2014,North Dakota,644.0,"White, non-Hispanic",1890
2014,North Dakota,33.0,American Indian or Alaska Native,1890
2014,North Dakota,686.0,Overall,1890
2014,North Dakota,325.0,Female,1890
2014,North Dakota,361.0,Male,1890
2015,North Dakota,685.0,Overall,2094
2015,North Dakota,35.0,American Indian or Alaska Native,2094
2015,North Dakota,642.0,"White, non-Hispanic",2094
2015,North Dakota,305.0,Female,2094
2015,North Dakota,380.0,Male,2094
2016,North Dakota,37.0,American Indian or Alaska Native,2260
2016,North Dakota,317.0,Female,2260
2016,North Dakota,359.0,Male,2260
2016,North Dakota,632.0,"White, non-Hispanic",2260
2016,North Dakota,676.0,Overall,2260
2017,North Dakota,727.0,"White, non-Hispanic",2278
2017,North Dakota,782.0,Overall,2278
2017,North Dakota,360.0,Female,2278
2017,North Dakota,422.0,Male,2278
2017,North Dakota,42.0,American Indian or Alaska Native,2278
2018,North Dakota,689.0,"White, non-Hispanic",2297
2018,North Dakota,317.0,Female,2297
2018,North Dakota,421.0,Male,2297
2018,North Dakota,738.0,Overall,2297
2018,North Dakota,36.0,American Indian or Alaska Native,2297
2019,North Dakota,678.0,"White, non-Hispanic",2273
2019,North Dakota,397.0,Male,2273
2019,North Dakota,327.0,Female,2273
2019,North Dakota,37.0,American Indian or Alaska Native,2273
2019,North Dakota,724.0,Overall,2273
2020,North Dakota,491.0,Male,2417
2020,North Dakota,861.0,Overall,2417
2020,North Dakota,370.0,Female,2417
2020,North Dakota,819.0,"White, non-Hispanic",2417
2020,North Dakota,35.0,American Indian or Alaska Native,2417
2011,Ohio,14086.0,Overall,28774
2011,Ohio,59.0,Hispanic,28774
2011,Ohio,24.0,Asian or Pacific Islander,28774
2011,Ohio,12944.0,"White, non-Hispanic",28774
2011,Ohio,7067.0,Female,28774
2011,Ohio,1020.0,"Black, non-Hispanic",28774
2011,Ohio,7019.0,Male,28774
2012,Ohio,7042.0,Male,29100
2012,Ohio,53.0,Hispanic,29100
2012,Ohio,1048.0,"Black, non-Hispanic",29100
2012,Ohio,12820.0,"White, non-Hispanic",29100
2012,Ohio,6933.0,Female,29100
2012,Ohio,13975.0,Overall,29100
2013,Ohio,1016.0,"Black, non-Hispanic",31775
2013,Ohio,63.0,Hispanic,31775
2013,Ohio,7061.0,Male,31775
2013,Ohio,6948.0,Female,31775
2013,Ohio,14009.0,Overall,31775
2013,Ohio,22.0,Asian or Pacific Islander,31775
2013,Ohio,12859.0,"White, non-Hispanic",31775
2014,Ohio,32.0,Asian or Pacific Islander,35855
2014,Ohio,13676.0,Overall,35855
2014,Ohio,6732.0,Female,35855
2014,Ohio,12540.0,"White, non-Hispanic",35855
2014,Ohio,6944.0,Male,35855
2014,Ohio,51.0,Hispanic,35855
2014,Ohio,1013.0,"Black, non-Hispanic",35855
2015,Ohio,7053.0,Female,38912
2015,Ohio,7116.0,Male,38912
2015,Ohio,48.0,Hispanic,38912
2015,Ohio,12968.0,"White, non-Hispanic",38912
2015,Ohio,14169.0,Overall,38912
2015,Ohio,23.0,Asian or Pacific Islander,38912
2015,Ohio,1089.0,"Black, non-Hispanic",38912
2016,Ohio,62.0,Hispanic,39568
2016,Ohio,12775.0,"White, non-Hispanic",39568
2016,Ohio,21.0,American Indian or Alaska Native,39568
2016,Ohio,6863.0,Female,39568
2016,Ohio,7146.0,Male,39568
2016,Ohio,1116.0,"Black, non-Hispanic",39568
2016,Ohio,33.0,Asian or Pacific Islander,39568
2016,Ohio,14009.0,Overall,39568
2017,Ohio,28.0,Asian or Pacific Islander,41316
2017,Ohio,13041.0,"White, non-Hispanic",41316
2017,Ohio,14245.0,Overall,41316
2017,Ohio,1095.0,"Black, non-Hispanic",41316
2017,Ohio,63.0,Hispanic,41316
2017,Ohio,7044.0,Female,41316
2017,Ohio,7201.0,Male,41316
2018,Ohio,1148.0,"Black, non-Hispanic",39934
2018,Ohio,14469.0,Overall,39934
2018,Ohio,7365.0,Male,39934
2018,Ohio,76.0,Hispanic,39934
2018,Ohio,20.0,American Indian or Alaska Native,39934
2018,Ohio,13183.0,"White, non-Hispanic",39934
2018,Ohio,38.0,Asian or Pacific Islander,39934
2018,Ohio,7104.0,Female,39934
2019,Ohio,1089.0,"Black, non-Hispanic",41853
2019,Ohio,7052.0,Female,41853
2019,Ohio,14240.0,Overall,41853
2019,Ohio,45.0,Asian or Pacific Islander,41853
2019,Ohio,69.0,Hispanic,41853
2019,Ohio,13015.0,"White, non-Hispanic",41853
2019,Ohio,7188.0,Male,41853
2020,Ohio,57.0,Asian or Pacific Islander,45259
2020,Ohio,8101.0,Male,45259
2020,Ohio,1371.0,"Black, non-Hispanic",45259
2020,Ohio,14166.0,"White, non-Hispanic",45259
2020,Ohio,89.0,Hispanic,45259
2020,Ohio,15709.0,Overall,45259
2020,Ohio,22.0,American Indian or Alaska Native,45259
2020,Ohio,7608.0,Female,45259
2011,Oklahoma,4906.0,Overall,8067
2011,Oklahoma,29.0,Hispanic,8067
2011,Oklahoma,232.0,American Indian or Alaska Native,8067
2011,Oklahoma,2607.0,Male,8067
2011,Oklahoma,2299.0,Female,8067
2011,Oklahoma,4478.0,"White, non-Hispanic",8067
2011,Oklahoma,157.0,"Black, non-Hispanic",8067
2012,Oklahoma,274.0,American Indian or Alaska Native,9137
2012,Oklahoma,2666.0,Male,9137
2012,Oklahoma,2491.0,Female,9137
2012,Oklahoma,4639.0,"White, non-Hispanic",9137
2012,Oklahoma,40.0,Hispanic,9137
2012,Oklahoma,190.0,"Black, non-Hispanic",9137
2012,Oklahoma,5157.0,Overall,9137
2013,Oklahoma,40.0,Hispanic,9250
2013,Oklahoma,280.0,American Indian or Alaska Native,9250
2013,Oklahoma,2707.0,Female,9250
2013,Oklahoma,4923.0,"White, non-Hispanic",9250
2013,Oklahoma,202.0,"Black, non-Hispanic",9250
2013,Oklahoma,2760.0,Male,9250
2013,Oklahoma,5467.0,Overall,9250
2014,Oklahoma,2943.0,Male,9620
2014,Oklahoma,199.0,"Black, non-Hispanic",9620
2014,Oklahoma,314.0,American Indian or Alaska Native,9620
2014,Oklahoma,5579.0,Overall,9620
2014,Oklahoma,38.0,Hispanic,9620
2014,Oklahoma,2636.0,Female,9620
2014,Oklahoma,5003.0,"White, non-Hispanic",9620
2015,Oklahoma,5371.0,"White, non-Hispanic",9378
2015,Oklahoma,3122.0,Male,9378
2015,Oklahoma,358.0,American Indian or Alaska Native,9378
2015,Oklahoma,6004.0,Overall,9378
2015,Oklahoma,212.0,"Black, non-Hispanic",9378
2015,Oklahoma,2882.0,Female,9378
2015,Oklahoma,47.0,Hispanic,9378
2016,Oklahoma,43.0,Hispanic,9118
2016,Oklahoma,3289.0,Male,9118
2016,Oklahoma,363.0,American Indian or Alaska Native,9118
2016,Oklahoma,6255.0,Overall,9118
2016,Oklahoma,20.0,Asian or Pacific Islander,9118
2016,Oklahoma,2966.0,Female,9118
2016,Oklahoma,5595.0,"White, non-Hispanic",9118
2016,Oklahoma,229.0,"Black, non-Hispanic",9118
2017,Oklahoma,54.0,Hispanic,9292
2017,Oklahoma,6011.0,"White, non-Hispanic",9292
2017,Oklahoma,382.0,American Indian or Alaska Native,9292
2017,Oklahoma,6740.0,Overall,9292
2017,Oklahoma,24.0,Asian or Pacific Islander,9292
2017,Oklahoma,264.0,"Black, non-Hispanic",9292
2017,Oklahoma,3283.0,Female,9292
2017,Oklahoma,3457.0,Male,9292
2018,Oklahoma,283.0,"Black, non-Hispanic",9412
2018,Oklahoma,24.0,Asian or Pacific Islander,9412
2018,Oklahoma,3635.0,Male,9412
2018,Oklahoma,7025.0,Overall,9412
2018,Oklahoma,3390.0,Female,9412
2018,Oklahoma,71.0,Hispanic,9412
2018,Oklahoma,463.0,American Indian or Alaska Native,9412
2018,Oklahoma,6180.0,"White, non-Hispanic",9412
2019,Oklahoma,6197.0,"White, non-Hispanic",10049
2019,Oklahoma,3404.0,Female,10049
2019,Oklahoma,7059.0,Overall,10049
2019,Oklahoma,275.0,"Black, non-Hispanic",10049
2019,Oklahoma,73.0,Hispanic,10049
2019,Oklahoma,487.0,American Indian or Alaska Native,10049
2019,Oklahoma,3655.0,Male,10049
2020,Oklahoma,90.0,Hispanic,10390
2020,Oklahoma,25.0,Asian or Pacific Islander,10390
2020,Oklahoma,3785.0,Female,10390
2020,Oklahoma,4069.0,Male,10390
2020,Oklahoma,6819.0,"White, non-Hispanic",10390
2020,Oklahoma,376.0,"Black, non-Hispanic",10390
2020,Oklahoma,535.0,American Indian or Alaska Native,10390
2020,Oklahoma,7854.0,Overall,10390
2011,Oregon,3992.0,"White, non-Hispanic",7981
2011,Oregon,2122.0,Male,7981
2011,Oregon,23.0,Asian or Pacific Islander,7981
2011,Oregon,4131.0,Overall,7981
2011,Oregon,2009.0,Female,7981
2011,Oregon,36.0,"Black, non-Hispanic",7981
2011,Oregon,42.0,Hispanic,7981
2011,Oregon,32.0,American Indian or Alaska Native,7981
2012,Oregon,2019.0,Male,8262
2012,Oregon,46.0,American Indian or Alaska Native,8262
2012,Oregon,3752.0,"White, non-Hispanic",8262
2012,Oregon,31.0,Hispanic,8262
2012,Oregon,44.0,"Black, non-Hispanic",8262
2012,Oregon,3912.0,Overall,8262
2012,Oregon,1893.0,Female,8262
2012,Oregon,31.0,Asian or Pacific Islander,8262
2013,Oregon,30.0,Hispanic,9439
2013,Oregon,34.0,American Indian or Alaska Native,9439
2013,Oregon,1941.0,Female,9439
2013,Oregon,31.0,Asian or Pacific Islander,9439
2013,Oregon,4157.0,Overall,9439
2013,Oregon,45.0,"Black, non-Hispanic",9439
2013,Oregon,4004.0,"White, non-Hispanic",9439
2013,Oregon,2216.0,Male,9439
2014,Oregon,1933.0,Female,13863
2014,Oregon,29.0,Asian or Pacific Islander,13863
2014,Oregon,4094.0,Overall,13863
2014,Oregon,3921.0,"White, non-Hispanic",13863
2014,Oregon,45.0,American Indian or Alaska Native,13863
2014,Oregon,42.0,"Black, non-Hispanic",13863
2014,Oregon,43.0,Hispanic,13863
2014,Oregon,2161.0,Male,13863
2015,Oregon,4237.0,"White, non-Hispanic",14621
2015,Oregon,2158.0,Female,14621
2015,Oregon,4423.0,Overall,14621
2015,Oregon,51.0,American Indian or Alaska Native,14621
2015,Oregon,2265.0,Male,14621
2015,Oregon,35.0,Asian or Pacific Islander,14621
2015,Oregon,42.0,Hispanic,14621
2015,Oregon,46.0,"Black, non-Hispanic",14621
2016,Oregon,49.0,Hispanic,14931
2016,Oregon,2137.0,Female,14931
2016,Oregon,4313.0,"White, non-Hispanic",14931
2016,Oregon,2354.0,Male,14931
2016,Oregon,55.0,American Indian or Alaska Native,14931
2016,Oregon,30.0,"Black, non-Hispanic",14931
2016,Oregon,4491.0,Overall,14931
2016,Oregon,33.0,Asian or Pacific Islander,14931
2017,Oregon,2318.0,Male,15232
2017,Oregon,43.0,"Black, non-Hispanic",15232
2017,Oregon,4367.0,"White, non-Hispanic",15232
2017,Oregon,2243.0,Female,15232
2017,Oregon,4561.0,Overall,15232
2017,Oregon,36.0,Asian or Pacific Islander,15232
2017,Oregon,43.0,Hispanic,15232
2017,Oregon,55.0,American Indian or Alaska Native,15232
2018,Oregon,34.0,Asian or Pacific Islander,16214
2018,Oregon,4473.0,Overall,16214
2018,Oregon,2181.0,Female,16214
2018,Oregon,50.0,American Indian or Alaska Native,16214
2018,Oregon,4255.0,"White, non-Hispanic",16214
2018,Oregon,53.0,"Black, non-Hispanic",16214
2018,Oregon,60.0,Hispanic,16214
2018,Oregon,2292.0,Male,16214
2019,Oregon,52.0,Hispanic,17112
2019,Oregon,4605.0,"White, non-Hispanic",17112
2019,Oregon,2491.0,Male,17112
2019,Oregon,46.0,"Black, non-Hispanic",17112
2019,Oregon,2334.0,Female,17112
2019,Oregon,40.0,Asian or Pacific Islander,17112
2019,Oregon,4825.0,Overall,17112
2019,Oregon,56.0,American Indian or Alaska Native,17112
2020,Oregon,64.0,Hispanic,17935
2020,Oregon,2606.0,Male,17935
2020,Oregon,45.0,"Black, non-Hispanic",17935
2020,Oregon,4910.0,Overall,17935
2020,Oregon,4675.0,"White, non-Hispanic",17935
2020,Oregon,58.0,American Indian or Alaska Native,17935
2020,Oregon,2304.0,Female,17935
2020,Oregon,51.0,Asian or Pacific Islander,17935
2011,Pennsylvania,6260.0,Female,36359
2011,Pennsylvania,12640.0,Overall,36359
2011,Pennsylvania,768.0,"Black, non-Hispanic",36359
2011,Pennsylvania,22.0,Asian or Pacific Islander,36359
2011,Pennsylvania,11732.0,"White, non-Hispanic",36359
2011,Pennsylvania,93.0,Hispanic,36359
2011,Pennsylvania,6380.0,Male,36359
2012,Pennsylvania,6225.0,Female,36661
2012,Pennsylvania,11635.0,"White, non-Hispanic",36661
2012,Pennsylvania,108.0,Hispanic,36661
2012,Pennsylvania,12695.0,Overall,36661
2012,Pennsylvania,6470.0,Male,36661
2012,Pennsylvania,715.0,"Black, non-Hispanic",36661
2012,Pennsylvania,27.0,Asian or Pacific Islander,36661
2013,Pennsylvania,129.0,Hispanic,38205
2013,Pennsylvania,6512.0,Male,38205
2013,Pennsylvania,6350.0,Female,38205
2013,Pennsylvania,11829.0,"White, non-Hispanic",38205
2013,Pennsylvania,750.0,"Black, non-Hispanic",38205
2013,Pennsylvania,49.0,Asian or Pacific Islander,38205
2013,Pennsylvania,12862.0,Overall,38205
2014,Pennsylvania,6112.0,Female,40255
2014,Pennsylvania,6285.0,Male,40255
2014,Pennsylvania,12397.0,Overall,40255
2014,Pennsylvania,810.0,"Black, non-Hispanic",40255
2014,Pennsylvania,41.0,Asian or Pacific Islander,40255
2014,Pennsylvania,123.0,Hispanic,40255
2014,Pennsylvania,11320.0,"White, non-Hispanic",40255
2015,Pennsylvania,11787.0,"White, non-Hispanic",44188
2015,Pennsylvania,6423.0,Female,44188
2015,Pennsylvania,49.0,Asian or Pacific Islander,44188
2015,Pennsylvania,135.0,Hispanic,44188
2015,Pennsylvania,12902.0,Overall,44188
2015,Pennsylvania,6479.0,Male,44188
2015,Pennsylvania,841.0,"Black, non-Hispanic",44188
2016,Pennsylvania,11320.0,"White, non-Hispanic",51259
2016,Pennsylvania,6202.0,Female,51259
2016,Pennsylvania,55.0,Asian or Pacific Islander,51259
2016,Pennsylvania,142.0,Hispanic,51259
2016,Pennsylvania,6266.0,Male,51259
2016,Pennsylvania,879.0,"Black, non-Hispanic",51259
2016,Pennsylvania,12468.0,Overall,51259
2017,Pennsylvania,6246.0,Male,48917
2017,Pennsylvania,128.0,Hispanic,48917
2017,Pennsylvania,49.0,Asian or Pacific Islander,48917
2017,Pennsylvania,12634.0,Overall,48917
2017,Pennsylvania,839.0,"Black, non-Hispanic",48917
2017,Pennsylvania,11542.0,"White, non-Hispanic",48917
2017,Pennsylvania,6388.0,Female,48917
2018,Pennsylvania,6132.0,Female,56878
2018,Pennsylvania,6345.0,Male,56878
2018,Pennsylvania,839.0,"Black, non-Hispanic",56878
2018,Pennsylvania,52.0,Asian or Pacific Islander,56878
2018,Pennsylvania,12477.0,Overall,56878
2018,Pennsylvania,152.0,Hispanic,56878
2018,Pennsylvania,11394.0,"White, non-Hispanic",56878
2019,Pennsylvania,11280.0,"White, non-Hispanic",58596
2019,Pennsylvania,148.0,Hispanic,58596
2019,Pennsylvania,6184.0,Male,58596
2019,Pennsylvania,819.0,"Black, non-Hispanic",58596
2019,Pennsylvania,6148.0,Female,58596
2019,Pennsylvania,57.0,Asian or Pacific Islander,58596
2019,Pennsylvania,12332.0,Overall,58596
2020,Pennsylvania,13878.0,Overall,58273
2020,Pennsylvania,196.0,Hispanic,58273
2020,Pennsylvania,7037.0,Male,58273
2020,Pennsylvania,62.0,Asian or Pacific Islander,58273
2020,Pennsylvania,6841.0,Female,58273
2020,Pennsylvania,12507.0,"White, non-Hispanic",58273
2020,Pennsylvania,1080.0,"Black, non-Hispanic",58273
2011,Rhode Island,610.0,Female,3796
