Year,State,Stratification,Medicaid_Spending,Median_Income,Mortality
2017,Iowa,Overall,7450,63480,4054.0
2017,Iowa,"White, non-Hispanic",7450,63470,3966.0
2017,Iowa,"White, non-Hispanic",7450,63480,3966.0
2017,Iowa,Female,7450,63470,1828.0
2017,Iowa,Female,7450,63480,1828.0
2017,Iowa,"Black, non-Hispanic",7450,63470,56.0
2017,Iowa,"Black, non-Hispanic",7450,63480,56.0
2017,Iowa,Male,7450,63470,2226.0
2017,Iowa,Male,7450,63480,2226.0
2018,Iowa,"White, non-Hispanic",8695,68720,3803.0
2018,Iowa,"Black, non-Hispanic",8695,68720,57.0
2018,Iowa,Overall,8695,68720,3894.0
2018,Iowa,Female,8695,68720,1831.0
2018,Iowa,Male,8695,68720,2063.0
2019,Iowa,Female,9492,66050,1829.0
2019,Iowa,Male,9492,66050,2177.0
2019,Iowa,"White, non-Hispanic",9492,66050,3918.0
2019,Iowa,Overall,9492,66050,4006.0
2019,Iowa,"Black, non-Hispanic",9492,66050,62.0
2020,Iowa,Female,9241,68820,1981.0
2020,Iowa,"Black, non-Hispanic",9241,68820,68.0
2020,Iowa,Male,9241,68820,2377.0
2020,Iowa,"White, non-Hispanic",9241,68820,4247.0
2020,Iowa,Overall,9241,68820,4358.0
2020,Iowa,Hispanic,9241,68820,22.0
2011,Kansas,Hispanic,4988,46150,24.0
2011,Kansas,American Indian or Alaska Native,4988,46150,31.0
2011,Kansas,"White, non-Hispanic",4988,46150,2624.0
2011,Kansas,"Black, non-Hispanic",4988,46150,69.0
2011,Kansas,Female,4988,46150,1358.0
2011,Kansas,Male,4988,46150,1401.0
2011,Kansas,Overall,4988,46150,2759.0
2012,Kansas,Hispanic,4889,50000,25.0
2012,Kansas,"White, non-Hispanic",4889,50000,2648.0
2012,Kansas,American Indian or Alaska Native,4889,50000,37.0
2012,Kansas,Male,4889,50000,1490.0
2012,Kansas,"Black, non-Hispanic",4889,50000,88.0
2012,Kansas,Female,4889,50000,1318.0
2012,Kansas,Overall,4889,50000,2808.0
2013,Kansas,"Black, non-Hispanic",4735,47820,116.0
2013,Kansas,"Black, non-Hispanic",4735,51490,116.0
2013,Kansas,Male,4735,47820,1429.0
2013,Kansas,Male,4735,51490,1429.0
2013,Kansas,Hispanic,4735,47820,27.0
2013,Kansas,Hispanic,4735,51490,27.0
2013,Kansas,American Indian or Alaska Native,4735,47820,36.0
2013,Kansas,American Indian or Alaska Native,4735,51490,36.0
2013,Kansas,Overall,4735,47820,2774.0
2013,Kansas,Overall,4735,51490,2774.0
2013,Kansas,Female,4735,47820,1345.0
2013,Kansas,Female,4735,51490,1345.0
2013,Kansas,"White, non-Hispanic",4735,47820,2575.0
2013,Kansas,"White, non-Hispanic",4735,51490,2575.0
2014,Kansas,Female,4750,53440,1391.0
2014,Kansas,American Indian or Alaska Native,4750,53440,43.0
2014,Kansas,Male,4750,53440,1506.0
2014,Kansas,Hispanic,4750,53440,31.0
2014,Kansas,"White, non-Hispanic",4750,53440,2704.0
2014,Kansas,Overall,4750,53440,2897.0
2014,Kansas,"Black, non-Hispanic",4750,53440,105.0
2015,Kansas,"White, non-Hispanic",5101,54870,2769.0
2015,Kansas,American Indian or Alaska Native,5101,54870,30.0
2015,Kansas,"Black, non-Hispanic",5101,54870,95.0
2015,Kansas,Hispanic,5101,54870,33.0
2015,Kansas,Male,5101,54870,1477.0
2015,Kansas,Female,5101,54870,1472.0
2015,Kansas,Overall,5101,54870,2949.0
2016,Kansas,Hispanic,5493,56810,35.0
2016,Kansas,"White, non-Hispanic",5493,56810,2772.0
2016,Kansas,"Black, non-Hispanic",5493,56810,108.0
2016,Kansas,American Indian or Alaska Native,5493,56810,33.0
2016,Kansas,Male,5493,56810,1519.0
2016,Kansas,Female,5493,56810,1453.0
2016,Kansas,Overall,5493,56810,2972.0
2017,Kansas,"Black, non-Hispanic",5616,56900,116.0
2017,Kansas,"Black, non-Hispanic",5616,57870,116.0
2017,Kansas,Male,5616,56900,1705.0
2017,Kansas,Male,5616,57870,1705.0
2017,Kansas,American Indian or Alaska Native,5616,56900,34.0
2017,Kansas,American Indian or Alaska Native,5616,57870,34.0
2017,Kansas,Hispanic,5616,56900,41.0
2017,Kansas,Hispanic,5616,57870,41.0
2017,Kansas,Overall,5616,56900,3217.0
2017,Kansas,Overall,5616,57870,3217.0
2017,Kansas,"White, non-Hispanic",5616,56900,2993.0
2017,Kansas,"White, non-Hispanic",5616,57870,2993.0
2017,Kansas,Female,5616,56900,1512.0
2017,Kansas,Female,5616,57870,1512.0
2018,Kansas,Overall,5839,63940,3213.0
2018,Kansas,Female,5839,63940,1553.0
2018,Kansas,Male,5839,63940,1660.0
2018,Kansas,Hispanic,5839,63940,32.0
2018,Kansas,American Indian or Alaska Native,5839,63940,39.0
2018,Kansas,"Black, non-Hispanic",5839,63940,118.0
2018,Kansas,"White, non-Hispanic",5839,63940,2987.0
2019,Kansas,Hispanic,6279,73150,31.0
2019,Kansas,American Indian or Alaska Native,6279,73150,35.0
2019,Kansas,Overall,6279,73150,3195.0
2019,Kansas,Male,6279,73150,1580.0
2019,Kansas,"Black, non-Hispanic",6279,73150,97.0
2019,Kansas,Female,6279,73150,1615.0
2019,Kansas,"White, non-Hispanic",6279,73150,2995.0
2020,Kansas,Male,6413,73080,1829.0
2020,Kansas,Female,6413,73080,1612.0
2020,Kansas,American Indian or Alaska Native,6413,73080,46.0
2020,Kansas,Hispanic,6413,73080,56.0
2020,Kansas,Overall,6413,73080,3441.0
2020,Kansas,"White, non-Hispanic",6413,73080,3138.0
2020,Kansas,"Black, non-Hispanic",6413,73080,153.0
2011,Kentucky,Female,10462,39860,2848.0
2011,Kentucky,Male,10462,39860,2919.0
2011,Kentucky,Overall,10462,39860,5767.0
2011,Kentucky,"White, non-Hispanic",10462,39860,5536.0
2011,Kentucky,"Black, non-Hispanic",10462,39860,205.0
2012,Kentucky,Male,10232,41090,2996.0
2012,Kentucky,"Black, non-Hispanic",10232,41090,213.0
2012,Kentucky,"White, non-Hispanic",10232,41090,5799.0
2012,Kentucky,Female,10232,41090,3031.0
2012,Kentucky,Overall,10232,41090,6027.0
2013,Kentucky,"Black, non-Hispanic",10620,44880,198.0
2013,Kentucky,"Black, non-Hispanic",10620,42160,198.0
2013,Kentucky,Overall,10620,44880,5991.0
2013,Kentucky,Overall,10620,42160,5991.0
2013,Kentucky,Female,10620,44880,2877.0
2013,Kentucky,Female,10620,42160,2877.0
2013,Kentucky,"White, non-Hispanic",10620,44880,5774.0
2013,Kentucky,"White, non-Hispanic",10620,42160,5774.0
2013,Kentucky,Male,10620,44880,3114.0
2013,Kentucky,Male,10620,42160,3114.0
2014,Kentucky,Overall,15078,42790,6134.0
2014,Kentucky,Male,15078,42790,3130.0
2014,Kentucky,"Black, non-Hispanic",15078,42790,212.0
2014,Kentucky,"White, non-Hispanic",15078,42790,5880.0
2014,Kentucky,Female,15078,42790,3004.0
2015,Kentucky,Male,16875,42390,3439.0
2015,Kentucky,Overall,16875,42390,6815.0
2015,Kentucky,Female,16875,42390,3376.0
2015,Kentucky,"White, non-Hispanic",16875,42390,6494.0
2015,Kentucky,"Black, non-Hispanic",16875,42390,284.0
2016,Kentucky,"Black, non-Hispanic",16123,45370,278.0
2016,Kentucky,Male,16123,45370,3601.0
2016,Kentucky,"White, non-Hispanic",16123,45370,6777.0
2016,Kentucky,Overall,16123,45370,7079.0
2016,Kentucky,Female,16123,45370,3478.0
2017,Kentucky,"Black, non-Hispanic",17328,49670,283.0
2017,Kentucky,"Black, non-Hispanic",17328,51350,283.0
2017,Kentucky,Male,17328,49670,3587.0
2017,Kentucky,Male,17328,51350,3587.0
2017,Kentucky,Overall,17328,49670,7120.0
2017,Kentucky,Overall,17328,51350,7120.0
2017,Kentucky,"White, non-Hispanic",17328,49670,6809.0
2017,Kentucky,"White, non-Hispanic",17328,51350,6809.0
2017,Kentucky,Female,17328,49670,3533.0
2017,Kentucky,Female,17328,51350,3533.0
2018,Kentucky,Overall,17613,54560,7427.0
2018,Kentucky,"Black, non-Hispanic",17613,54560,307.0
2018,Kentucky,Male,17613,54560,3760.0
2018,Kentucky,Female,17613,54560,3667.0
2018,Kentucky,"White, non-Hispanic",17613,54560,7088.0
2019,Kentucky,Female,18287,55660,3785.0
2019,Kentucky,"White, non-Hispanic",18287,55660,7386.0
2019,Kentucky,Male,18287,55660,4016.0
2019,Kentucky,Hispanic,18287,55660,22.0
2019,Kentucky,Overall,18287,55660,7801.0
2019,Kentucky,"Black, non-Hispanic",18287,55660,373.0
2020,Kentucky,Female,20285,56760,4012.0
2020,Kentucky,Hispanic,20285,56760,20.0
2020,Kentucky,"Black, non-Hispanic",20285,56760,392.0
2020,Kentucky,Male,20285,56760,4144.0
2020,Kentucky,"White, non-Hispanic",20285,56760,7716.0
2020,Kentucky,Overall,20285,56760,8156.0
2011,Louisiana,"White, non-Hispanic",12680,40660,2593.0
2011,Louisiana,Female,12680,40660,1547.0
2011,Louisiana,Male,12680,40660,1691.0
2011,Louisiana,"Black, non-Hispanic",12680,40660,613.0
2011,Louisiana,Overall,12680,40660,3238.0
2012,Louisiana,Male,13251,39090,1797.0
2012,Louisiana,"Black, non-Hispanic",13251,39090,652.0
2012,Louisiana,"White, non-Hispanic",13251,39090,2870.0
2012,Louisiana,Female,13251,39090,1758.0
2012,Louisiana,Hispanic,13251,39090,23.0
2012,Louisiana,Overall,13251,39090,3555.0
2013,Louisiana,"Black, non-Hispanic",14086,46430,712.0
2013,Louisiana,"Black, non-Hispanic",14086,39620,712.0
2013,Louisiana,Overall,14086,46430,3864.0
2013,Louisiana,Overall,14086,39620,3864.0
2013,Louisiana,Female,14086,46430,1906.0
2013,Louisiana,Female,14086,39620,1906.0
2013,Louisiana,"White, non-Hispanic",14086,46430,3099.0
2013,Louisiana,"White, non-Hispanic",14086,39620,3099.0
2013,Louisiana,Hispanic,14086,46430,31.0
2013,Louisiana,Hispanic,14086,39620,31.0
2013,Louisiana,Male,14086,46430,1958.0
2013,Louisiana,Male,14086,39620,1958.0
2014,Louisiana,Female,14186,42410,1835.0
2014,Louisiana,Male,14186,42410,2020.0
2014,Louisiana,"White, non-Hispanic",14186,42410,3078.0
2014,Louisiana,Hispanic,14186,42410,30.0
2014,Louisiana,Overall,14186,42410,3855.0
2014,Louisiana,"Black, non-Hispanic",14186,42410,729.0
2015,Louisiana,"White, non-Hispanic",15108,45920,3104.0
2015,Louisiana,Hispanic,15108,45920,25.0
2015,Louisiana,Male,15108,45920,1954.0
2015,Louisiana,Female,15108,45920,1922.0
2015,Louisiana,Overall,15108,45920,3876.0
2015,Louisiana,"Black, non-Hispanic",15108,45920,732.0
2016,Louisiana,Male,16626,42200,2007.0
2016,Louisiana,"Black, non-Hispanic",16626,42200,742.0
2016,Louisiana,Female,16626,42200,1899.0
2016,Louisiana,"White, non-Hispanic",16626,42200,3119.0
2016,Louisiana,Hispanic,16626,42200,22.0
2016,Louisiana,Overall,16626,42200,3906.0
2017,Louisiana,"Black, non-Hispanic",19108,43570,858.0
2017,Louisiana,"Black, non-Hispanic",19108,43900,858.0
2017,Louisiana,Hispanic,19108,43570,33.0
2017,Louisiana,Hispanic,19108,43900,33.0
2017,Louisiana,Overall,19108,43570,4440.0
2017,Louisiana,Overall,19108,43900,4440.0
2017,Louisiana,"White, non-Hispanic",19108,43570,3507.0
2017,Louisiana,"White, non-Hispanic",19108,43900,3507.0
2017,Louisiana,Female,19108,43570,2186.0
2017,Louisiana,Female,19108,43900,2186.0
2017,Louisiana,Male,19108,43570,2254.0
2017,Louisiana,Male,19108,43900,2254.0
2018,Louisiana,Female,19630,49970,2157.0
2018,Louisiana,"White, non-Hispanic",19630,49970,3446.0
2018,Louisiana,Male,19630,49970,2210.0
2018,Louisiana,Hispanic,19630,49970,24.0
2018,Louisiana,Overall,19630,49970,4367.0
2018,Louisiana,"Black, non-Hispanic",19630,49970,864.0
2019,Louisiana,Hispanic,20871,51710,30.0
2019,Louisiana,Overall,20871,51710,4270.0
2019,Louisiana,"Black, non-Hispanic",20871,51710,1000.0
2019,Louisiana,Female,20871,51710,2101.0
2019,Louisiana,"White, non-Hispanic",20871,51710,3206.0
2019,Louisiana,Male,20871,51710,2169.0
2020,Louisiana,Hispanic,22174,51190,44.0
2020,Louisiana,Overall,22174,51190,5173.0
2020,Louisiana,"Black, non-Hispanic",22174,51190,1129.0
2020,Louisiana,Male,22174,51190,2610.0
2020,Louisiana,Female,22174,51190,2563.0
2020,Louisiana,"White, non-Hispanic",22174,51190,3964.0
2011,Maine,Female,4562,49690,730.0
2011,Maine,"White, non-Hispanic",4562,49690,1481.0
2011,Maine,Male,4562,49690,773.0
2011,Maine,Overall,4562,49690,1503.0
2012,Maine,Overall,4617,49160,1521.0
2012,Maine,Male,4617,49160,783.0
2012,Maine,"White, non-Hispanic",4617,49160,1493.0
2012,Maine,Female,4617,49160,738.0
2013,Maine,Male,5008,54960,884.0
2013,Maine,Male,5008,50120,884.0
2013,Maine,Overall,5008,54960,1647.0
2013,Maine,Overall,5008,50120,1647.0
2013,Maine,Female,5008,54960,763.0
2013,Maine,Female,5008,50120,763.0
2013,Maine,"White, non-Hispanic",5008,54960,1625.0
2013,Maine,"White, non-Hispanic",5008,50120,1625.0
2014,Maine,Female,4716,51710,737.0
2014,Maine,"White, non-Hispanic",4716,51710,1565.0
2014,Maine,Overall,4716,51710,1584.0
2014,Maine,Male,4716,51710,847.0
2015,Maine,Female,4811,50760,921.0
2015,Maine,"White, non-Hispanic",4811,50760,1840.0
2015,Maine,Male,4811,50760,949.0
2015,Maine,Overall,4811,50760,1870.0
2016,Maine,"White, non-Hispanic",4864,50860,1693.0
2016,Maine,Overall,4864,50860,1713.0
2016,Maine,Male,4864,50860,915.0
2016,Maine,Female,4864,50860,798.0
2017,Maine,Overall,5146,53320,1751.0
2017,Maine,Overall,5146,51660,1751.0
2017,Maine,Male,5146,53320,900.0
2017,Maine,Male,5146,51660,900.0
2017,Maine,"White, non-Hispanic",5146,53320,1731.0
2017,Maine,"White, non-Hispanic",5146,51660,1731.0
2017,Maine,Female,5146,53320,851.0
2017,Maine,Female,5146,51660,851.0
2018,Maine,Female,5326,58660,810.0
2018,Maine,"White, non-Hispanic",5326,58660,1698.0
2018,Maine,Overall,5326,58660,1722.0
2018,Maine,Male,5326,58660,912.0
2019,Maine,"White, non-Hispanic",5758,66550,1737.0
2019,Maine,Male,5758,66550,948.0
2019,Maine,Female,5758,66550,825.0
2019,Maine,Overall,5758,66550,1773.0
2020,Maine,Overall,6210,63690,1761.0
2020,Maine,Female,6210,63690,854.0
2020,Maine,"White, non-Hispanic",6210,63690,1735.0
2020,Maine,Male,6210,63690,907.0
2011,Maryland,Male,13791,68880,1887.0
2011,Maryland,Overall,13791,68880,4049.0
2011,Maryland,Hispanic,13791,68880,24.0
2011,Maryland,Female,13791,68880,2162.0
2011,Maryland,"White, non-Hispanic",13791,68880,3351.0
2011,Maryland,"Black, non-Hispanic",13791,68880,631.0
2011,Maryland,Asian or Pacific Islander,13791,68880,30.0
2012,Maryland,Male,13959,71840,1802.0
2012,Maryland,"Black, non-Hispanic",13959,71840,622.0
2012,Maryland,Female,13959,71840,2022.0
2012,Maryland,Overall,13959,71840,3824.0
2012,Maryland,Asian or Pacific Islander,13959,71840,27.0
2012,Maryland,Hispanic,13959,71840,20.0
2012,Maryland,"White, non-Hispanic",13959,71840,3145.0
2013,Maryland,Overall,14531,69350,3974.0
2013,Maryland,Overall,14531,65260,3974.0
2013,Maryland,Asian or Pacific Islander,14531,69350,36.0
2013,Maryland,Asian or Pacific Islander,14531,65260,36.0
2013,Maryland,Female,14531,69350,2120.0
2013,Maryland,Female,14531,65260,2120.0
2013,Maryland,"White, non-Hispanic",14531,69350,3215.0
2013,Maryland,"White, non-Hispanic",14531,65260,3215.0
2013,Maryland,"Black, non-Hispanic",14531,69350,676.0
2013,Maryland,"Black, non-Hispanic",14531,65260,676.0
2013,Maryland,Hispanic,14531,69350,26.0
2013,Maryland,Hispanic,14531,65260,26.0
2013,Maryland,Male,14531,69350,1854.0
2013,Maryland,Male,14531,65260,1854.0
2014,Maryland,"Black, non-Hispanic",17555,76170,663.0
2014,Maryland,"White, non-Hispanic",17555,76170,3112.0
2014,Maryland,Female,17555,76170,2023.0
2014,Maryland,Overall,17555,76170,3838.0
2014,Maryland,Asian or Pacific Islander,17555,76170,28.0
2014,Maryland,Male,17555,76170,1815.0
2015,Maryland,Overall,17337,73590,3993.0
2015,Maryland,Female,17337,73590,2149.0
2015,Maryland,"White, non-Hispanic",17337,73590,3191.0
2015,Maryland,Hispanic,17337,73590,30.0
2015,Maryland,"Black, non-Hispanic",17337,73590,726.0
2015,Maryland,Male,17337,73590,1844.0
2015,Maryland,Asian or Pacific Islander,17337,73590,36.0
2016,Maryland,"White, non-Hispanic",19698,73760,3229.0
2016,Maryland,Female,19698,73760,2142.0
2016,Maryland,Male,19698,73760,1892.0
2016,Maryland,Overall,19698,73760,4034.0
2016,Maryland,Hispanic,19698,73760,22.0
2016,Maryland,Asian or Pacific Islander,19698,73760,40.0
2016,Maryland,"Black, non-Hispanic",19698,73760,731.0
2017,Maryland,Hispanic,20185,82090,34.0
2017,Maryland,Hispanic,20185,81080,34.0
2017,Maryland,Overall,20185,82090,4357.0
2017,Maryland,Overall,20185,81080,4357.0
2017,Maryland,Asian or Pacific Islander,20185,82090,31.0
2017,Maryland,Asian or Pacific Islander,20185,81080,31.0
2017,Maryland,"White, non-Hispanic",20185,82090,3448.0
2017,Maryland,"White, non-Hispanic",20185,81080,3448.0
2017,Maryland,Female,20185,82090,2360.0
2017,Maryland,Female,20185,81080,2360.0
2017,Maryland,"Black, non-Hispanic",20185,82090,833.0
2017,Maryland,"Black, non-Hispanic",20185,81080,833.0
2017,Maryland,Male,20185,82090,1997.0
2017,Maryland,Male,20185,81080,1997.0
2018,Maryland,"Black, non-Hispanic",20916,86220,904.0
2018,Maryland,"White, non-Hispanic",20916,86220,3736.0
2018,Maryland,Overall,20916,86220,4733.0
2018,Maryland,Female,20916,86220,2487.0
2018,Maryland,Asian or Pacific Islander,20916,86220,50.0
2018,Maryland,Male,20916,86220,2246.0
2018,Maryland,Hispanic,20916,86220,35.0
2019,Maryland,Hispanic,21723,95570,28.0
2019,Maryland,Male,21723,95570,2310.0
2019,Maryland,Asian or Pacific Islander,21723,95570,68.0
2019,Maryland,"Black, non-Hispanic",21723,95570,921.0
2019,Maryland,Female,21723,95570,2483.0
2019,Maryland,"White, non-Hispanic",21723,95570,3764.0
2019,Maryland,Overall,21723,95570,4793.0
2020,Maryland,"Black, non-Hispanic",22020,94790,1246.0
2020,Maryland,Overall,22020,94790,5651.0
2020,Maryland,"White, non-Hispanic",22020,94790,4279.0
2020,Maryland,Male,22020,94790,2703.0
2020,Maryland,Hispanic,22020,94790,41.0
2020,Maryland,Asian or Pacific Islander,22020,94790,67.0
2020,Maryland,Female,22020,94790,2948.0
2011,Massachusetts,Hispanic,23207,63310,57.0
2011,Massachusetts,Male,23207,63310,2098.0
2011,Massachusetts,"White, non-Hispanic",23207,63310,4313.0
2011,Massachusetts,Female,23207,63310,2392.0
2011,Massachusetts,Asian or Pacific Islander,23207,63310,33.0
2011,Massachusetts,"Black, non-Hispanic",23207,63310,85.0
2011,Massachusetts,Overall,23207,63310,4490.0
2012,Massachusetts,Hispanic,24754,63660,65.0
2012,Massachusetts,Male,24754,63660,1870.0
2012,Massachusetts,"White, non-Hispanic",24754,63660,4015.0
2012,Massachusetts,"Black, non-Hispanic",24754,63660,78.0
2012,Massachusetts,Female,24754,63660,2323.0
2012,Massachusetts,Overall,24754,63660,4193.0
2012,Massachusetts,Asian or Pacific Islander,24754,63660,33.0
2013,Massachusetts,Female,25186,62530,2338.0
2013,Massachusetts,Female,25186,62960,2338.0
2013,Massachusetts,Male,25186,62530,2017.0
2013,Massachusetts,Male,25186,62960,2017.0
2013,Massachusetts,"Black, non-Hispanic",25186,62530,97.0
2013,Massachusetts,"Black, non-Hispanic",25186,62960,97.0
2013,Massachusetts,Asian or Pacific Islander,25186,62530,34.0
2013,Massachusetts,Asian or Pacific Islander,25186,62960,34.0
2013,Massachusetts,Overall,25186,62530,4355.0
2013,Massachusetts,Overall,25186,62960,4355.0
2013,Massachusetts,Hispanic,25186,62530,72.0
2013,Massachusetts,Hispanic,25186,62960,72.0
2013,Massachusetts,"White, non-Hispanic",25186,62530,4143.0
2013,Massachusetts,"White, non-Hispanic",25186,62960,4143.0
2014,Massachusetts,"White, non-Hispanic",27863,63150,4092.0
2014,Massachusetts,Female,27863,63150,2338.0
2014,Massachusetts,"Black, non-Hispanic",27863,63150,119.0
2014,Massachusetts,Hispanic,27863,63150,58.0
2014,Massachusetts,Overall,27863,63150,4363.0
2014,Massachusetts,Asian or Pacific Islander,27863,63150,50.0
2014,Massachusetts,Male,27863,63150,2025.0
2015,Massachusetts,Male,30292,67860,2138.0
2015,Massachusetts,"White, non-Hispanic",30292,67860,4352.0
2015,Massachusetts,Hispanic,30292,67860,79.0
2015,Massachusetts,Asian or Pacific Islander,30292,67860,42.0
2015,Massachusetts,Female,30292,67860,2596.0
2015,Massachusetts,Overall,30292,67860,4734.0
2015,Massachusetts,"Black, non-Hispanic",30292,67860,100.0
2016,Massachusetts,Male,31917,72270,2176.0
2016,Massachusetts,Hispanic,31917,72270,79.0
2016,Massachusetts,"White, non-Hispanic",31917,72270,4283.0
2016,Massachusetts,"Black, non-Hispanic",31917,72270,121.0
2016,Massachusetts,Overall,31917,72270,4663.0
2016,Massachusetts,Female,31917,72270,2487.0
2016,Massachusetts,Asian or Pacific Islander,31917,72270,36.0
2017,Massachusetts,Hispanic,30787,76240,113.0
2017,Massachusetts,Hispanic,30787,73230,113.0
2017,Massachusetts,Male,30787,76240,2246.0
2017,Massachusetts,Male,30787,73230,2246.0
2017,Massachusetts,Female,30787,76240,2586.0
2017,Massachusetts,Female,30787,73230,2586.0
2017,Massachusetts,"Black, non-Hispanic",30787,76240,115.0
2017,Massachusetts,"Black, non-Hispanic",30787,73230,115.0
2017,Massachusetts,Overall,30787,76240,4832.0
2017,Massachusetts,Overall,30787,73230,4832.0
2017,Massachusetts,Asian or Pacific Islander,30787,76240,32.0
2017,Massachusetts,Asian or Pacific Islander,30787,73230,32.0
2017,Massachusetts,"White, non-Hispanic",30787,76240,4455.0
2017,Massachusetts,"White, non-Hispanic",30787,73230,4455.0
2018,Massachusetts,Asian or Pacific Islander,32214,86350,49.0
2018,Massachusetts,Female,32214,86350,2619.0
2018,Massachusetts,"Black, non-Hispanic",32214,86350,157.0
2018,Massachusetts,"White, non-Hispanic",32214,86350,4498.0
2018,Massachusetts,Hispanic,32214,86350,101.0
2018,Massachusetts,Overall,32214,86350,4896.0
2018,Massachusetts,Male,32214,86350,2277.0
2019,Massachusetts,Male,31905,87710,2357.0
2019,Massachusetts,Asian or Pacific Islander,31905,87710,53.0
2019,Massachusetts,"Black, non-Hispanic",31905,87710,148.0
2019,Massachusetts,Overall,31905,87710,5069.0
2019,Massachusetts,"White, non-Hispanic",31905,87710,4695.0
2019,Massachusetts,Hispanic,31905,87710,99.0
2019,Massachusetts,Female,31905,87710,2712.0
2020,Massachusetts,Asian or Pacific Islander,33357,87810,64.0
2020,Massachusetts,Overall,33357,87810,5493.0
2020,Massachusetts,Hispanic,33357,87810,134.0
2020,Massachusetts,Male,33357,87810,2699.0
2020,Massachusetts,Female,33357,87810,2794.0
2020,Massachusetts,"Black, non-Hispanic",33357,87810,185.0
2020,Massachusetts,"White, non-Hispanic",33357,87810,5013.0
2011,Michigan,Female,21365,48880,5021.0
2011,Michigan,American Indian or Alaska Native,21365,48880,73.0
2011,Michigan,Male,21365,48880,5369.0
2011,Michigan,"Black, non-Hispanic",21365,48880,852.0
2011,Michigan,Overall,21365,48880,10390.0
2011,Michigan,Asian or Pacific Islander,21365,48880,21.0
2011,Michigan,Hispanic,21365,48880,71.0
2011,Michigan,"White, non-Hispanic",21365,48880,9362.0
2012,Michigan,American Indian or Alaska Native,21979,50020,53.0
2012,Michigan,Hispanic,21979,50020,108.0
2012,Michigan,Asian or Pacific Islander,21979,50020,31.0
2012,Michigan,Overall,21979,50020,10332.0
2012,Michigan,Male,21979,50020,5305.0
2012,Michigan,"Black, non-Hispanic",21979,50020,832.0
2012,Michigan,"White, non-Hispanic",21979,50020,9301.0
2012,Michigan,Female,21979,50020,5027.0
2013,Michigan,Asian or Pacific Islander,23058,56570,23.0
2013,Michigan,Asian or Pacific Islander,23058,48800,23.0
2013,Michigan,Male,23058,56570,5521.0
2013,Michigan,Male,23058,48800,5521.0
2013,Michigan,Female,23058,56570,5276.0
2013,Michigan,Female,23058,48800,5276.0
2013,Michigan,Hispanic,23058,56570,99.0
2013,Michigan,Hispanic,23058,48800,99.0
2013,Michigan,"Black, non-Hispanic",23058,56570,836.0
2013,Michigan,"Black, non-Hispanic",23058,48800,836.0
2013,Michigan,Overall,23058,56570,10797.0
2013,Michigan,Overall,23058,48800,10797.0
2013,Michigan,American Indian or Alaska Native,23058,56570,90.0
2013,Michigan,American Indian or Alaska Native,23058,48800,90.0
2013,Michigan,"White, non-Hispanic",23058,56570,9718.0
2013,Michigan,"White, non-Hispanic",23058,48800,9718.0
2014,Michigan,"Black, non-Hispanic",24976,52010,856.0
2014,Michigan,Female,24976,52010,5169.0
2014,Michigan,Asian or Pacific Islander,24976,52010,26.0
2014,Michigan,Overall,24976,52010,10439.0
2014,Michigan,Male,24976,52010,5270.0
2014,Michigan,"White, non-Hispanic",24976,52010,9375.0
2014,Michigan,American Indian or Alaska Native,24976,52010,78.0
2014,Michigan,Hispanic,24976,52010,97.0
2015,Michigan,Female,28265,54200,5504.0
2015,Michigan,"Black, non-Hispanic",28265,54200,944.0
2015,Michigan,Overall,28265,54200,11025.0
2015,Michigan,Asian or Pacific Islander,28265,54200,30.0
2015,Michigan,"White, non-Hispanic",28265,54200,9812.0
2015,Michigan,Hispanic,28265,54200,109.0
2015,Michigan,Male,28265,54200,5521.0
2015,Michigan,American Indian or Alaska Native,28265,54200,85.0
2016,Michigan,"White, non-Hispanic",30630,57090,9707.0
2016,Michigan,American Indian or Alaska Native,30630,57090,93.0
2016,Michigan,Hispanic,30630,57090,97.0
2016,Michigan,Overall,30630,57090,10877.0
2016,Michigan,Asian or Pacific Islander,30630,57090,25.0
2016,Michigan,"Black, non-Hispanic",30630,57090,914.0
2016,Michigan,Male,30630,57090,5567.0
2016,Michigan,Female,30630,57090,5310.0
2017,Michigan,Male,28464,56410,5568.0
2017,Michigan,Male,28464,57700,5568.0
2017,Michigan,Asian or Pacific Islander,28464,56410,27.0
2017,Michigan,Asian or Pacific Islander,28464,57700,27.0
2017,Michigan,Female,28464,56410,5381.0
2017,Michigan,Female,28464,57700,5381.0
2017,Michigan,Hispanic,28464,56410,101.0
2017,Michigan,Hispanic,28464,57700,101.0
2017,Michigan,"Black, non-Hispanic",28464,56410,957.0
2017,Michigan,"Black, non-Hispanic",28464,57700,957.0
2017,Michigan,Overall,28464,56410,10949.0
2017,Michigan,Overall,28464,57700,10949.0
2017,Michigan,American Indian or Alaska Native,28464,56410,90.0
2017,Michigan,American Indian or Alaska Native,28464,57700,90.0
2017,Michigan,"White, non-Hispanic",28464,56410,9734.0
2017,Michigan,"White, non-Hispanic",28464,57700,9734.0
2018,Michigan,"Black, non-Hispanic",30154,60450,958.0
2018,Michigan,Asian or Pacific Islander,30154,60450,25.0
2018,Michigan,"White, non-Hispanic",30154,60450,9998.0
2018,Michigan,Female,30154,60450,5582.0
2018,Michigan,Overall,30154,60450,11215.0
2018,Michigan,Male,30154,60450,5633.0
2018,Michigan,Hispanic,30154,60450,101.0
